subject name,course name,catalog number,credits,term,description,enrollment requirements,quantatative,writing,CA1,CA2,CA3,CA4,CA4INT,TOI1,TOI2,TOI3,TOI4,TOI5,TOI6
Allied Health Sciences,Counseling and Teaching for the Health Professional,4242,3.00,Spring 2026,"Learning theory and counseling strategies; role of health professional as teacher and counselor; communicating with special groups, individuals and groups.","Enrollment Requirements: Open to Allied Health Sciences, Dietetics, Medical Laboratory Sciences, Diagnostic Genetic Sciences and Nutritional Sciences majors, others with instructor consent; open to juniors or higher.",False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Current Issues in Health,4243,3.00,Spring 2026,"Individual, community and institutional health care needs and issues from a bio-medical and socio-cultural point of view. Health and its relationship to genetics, poverty, ethnicity, life-cycle events, ethics, etc.","Enrollment Requirements: Open to Allied Health Sciences, Dietetics, Medical Laboratory Sciences, Diagnostic Genetic Sciences, Nutritional Sciences and Health Systems Management majors, others with consent of instructor; open to juniors or higher.",False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Management for the Health Professional,4244,3.00,Spring 2026,"Basic management principles and concepts of planning, organizing, supervising, controlling and evaluating in health care environments. Leadership, motivation, supervision, time management, labor relations, quality assurance/proficiency, financial management.","Enrollment Requirements: Open to Allied Health Sciences, Dietetics, Medical Laboratory Sciences, Diagnostic Genetic Sciences and Nutritional Sciences majors, others with instructor consent; open to juniors or higher.",False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Instructional Assistant in Allied Health Sciences,4288,1.00 - 3.00,Spring 2026,Experience with Allied Health Sciences course development and faculty assistance; independent inquiry under the guidance and supervision of an Allied Health Sciences faculty. This course may not be used to meet requirements for the Group A or Group B AHS major requirements. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory).,"Enrollment Requirements: Successful completion of the course to be assisting in with a B grade or better; guidelines, learning agreement, and supporting documentation required; open to juniors or higher with consent of instructor, advisor and department head.",False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Honors Thesis Research in Allied Health Sciences,4289,1.00 - 3.00,Spring 2026,"Thesis research experience under the guidance and supervision of a department faculty member; designed to engage a student in advanced independent inquiry and investigation on a topic of interest. Research conducted in this course is intended to contribute to the completion of the student’s thesis in AH 4297W Honors Thesis in Allied Health Sciences. Learning agreement, and supporting documentation required.","Enrollment Requirements: Open only with consent of instructor, advisor and department head.",False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Honors Thesis in Allied Health Sciences,4297W,3.00,Spring 2026,Completion of written thesis based on student-designed honors research project under supervision of a faculty advisor.,"Enrollment Requirements: ENGL 1007 or 1010 or 1011; instructor consent required. Open only to Department of Allied Health Sciences students, juniors or higher.",False,True,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,International Health,4501,3.00,Spring 2026,"Global (medical, cultural and economic) health challenges. Children's and women's health. Communicable and non-communicable diseases.",Enrollment Requirements: Open to AHS majors; juniors or higher; others by instructor consent.,False,False,False,False,False,False,False,False,False,False,False,False,False
Allied Health Sciences,Poverty and Public Health,4503,3.00,Spring 2026,"Social determinants of health and poverty. Health impact assessments. Improving the social determinants of health and poverty, including countries in conflict.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
American Sign Language,Elementary American Sign Language II,1102,,Spring 2026,Continued development of basic knowledge of and understanding of conversational ASL.,"Enrollment Requirements: ASLN 1101. May not be taken out of sequence after passing ASLN 1103, 2700, or 2800.",False,False,False,False,False,False,False,False,False,False,False,False,False
American Sign Language,Intermediate American Sign Language II,1104,,Spring 2026,Continued development of intermediate expressive and receptive skills in ASL.,Enrollment Requirements: ASLN 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
American Sign Language,Introduction to Interpreting: American Sign Language and English,2500,3.00,Spring 2026,"Basic theories, principles, and practices of professional interpreting.",Enrollment Requirements: ASLN 1101 or higher or consent of the instructor.,False,False,False,False,False,False,False,False,False,False,False,False,False
